id, masv_tham so dau, masv, namsinh, gioitinh, noisinh, lopsh, khoa, hedt, khoahoc, chuyennganh2, tinhtrang, diachi_tinhtp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16244, '18,208067B8XPvAibaEXe/YoO1jzW8XOaSklfCjgqAR, '2000',1, '?ìng Nai', 'KTMT2018', 'KTMT', 'CQUI',13, 'D520214',1, 'Huyán Long Th‡nh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16245, '18,94A8EA60XPvAibaEXe/YoO1jzW8XOcGUQQWNnxH/, '2000',1, 'BÏnh Ph?õc', 'CNTT2018', 'KTTT', 'CQUI',13, 'D480201',1, 'Thã x„ Ph?õc Long',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16246, '18,2D7B09A9XPvAibaEXe/YoO1jzW8XORihIRFtacNc, '2000',1, '??k L?k', 'KTMT2018', 'KTMT', 'CQUI',13, 'D520214',2, 'Huyán ThÉng BÏnh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16247, '18,295074D5XPvAibaEXe/YoO1jzW8XOeaZcX6k1+cR, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'KHCL2018.3', 'KHMT', 'CLC',13, 'D480101',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16248, '18,1E25CA4EXPvAibaEXe/YoO1jzW8XOWPNWxoPxzAy, '2000',1, 'Qu?ng Ng„i', 'KTPM2018', 'CNPM', 'CQUI',13, 'D480103',1, 'Huyán Mô ??c',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16249, '18,9758F8D3XPvAibaEXe/YoO1jzW8XOZRIDQcx6OUu, '2000',1, 'Th·i BÏnh', 'KHCL2018.3', 'KHMT', 'CLC',13, 'D480101',1, 'Tânh Th·i BÏnh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16250, '18,8DE1E69DXPvAibaEXe/YoO1jzW8XOXp1Lk5t4T89, '2000',1, '?ìng Nai', 'KHCL2018.3', 'KHMT', 'CLC',13, 'D480101',1, 'Tânh ?ìng Nai',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16251, '18,990DDBC1XPvAibaEXe/YoO1jzW8XOUjka8rZ6pqS, '2000',1, 'B‡ Rãa - V?ng T‡u', 'KTMT2018', 'KTMT', 'CQUI',13, 'D520214',1, 'Huyán Ch‚u ??c',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16252, '18,D2CFF270XPvAibaEXe/YoO1jzW8XOSxbd6oE1TTl, '2000',1, 'Qu?ng Nam', 'CTTT2018', 'HTTT', 'CTTT',13, 'D480104',1, 'Tânh Qu?ng Nam',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16253, '18,CD057AD1XPvAibaEXe/YoO1jzW8XOSme8zZa6eqe, '2000',1, '?ìng Nai', 'KHCL2018.1', 'KHMT', 'CLC',13, 'D480101',1, 'Th‡nh phë BiÍn HÚa',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16254, '18,158E4A06XPvAibaEXe/YoO1jzW8XOUfzHXAvef2w, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'KHDL2018', 'KTTT', 'CQUI',13, '7480201_KHDL',1, 'X„ HÚa H?ng', ch·ª£ H√≤a H∆∞ng, Huy·ªán Xuy√™n M·ªôc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16256, '18,766CDADAXPvAibaEXe/YoO1jzW8XOVbkFaUWdpM7, '2000',1, 'T‚y Ninh', 'CNCL2018.2', 'KTTT', 'CLC',13, '7480201_CLCN',1, 'Tânh T‚y Ninh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16257, '18,18AAD71DXPvAibaEXe/YoO1jzW8XOVIhSLbZrDY/, '2000',1, 'BÏnh Ph?õc', 'MTCL2018.3', 'KTMT', 'CLC',13, 'D520214',1, 'Tânh BÏnh Ph?õc',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16258, '18,BD839913XPvAibaEXe/YoO1jzW8XOdqbE3i9Fvdl, '2000',1, 'BÏnh D??ng', 'MTCL2018.3', 'KTMT', 'CLC',13, 'D520214',1, 'Tânh BÏnh D??ng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16259, '18,A1312774XPvAibaEXe/YoO1jzW8XOUk7S0HmMeyX, '2000',1, 'BÏnh Ph?õc', 'HTTT2018', 'HTTT', 'CQUI',13, 'D480104',1, 'Tânh BÏnh Ph?õc',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16260, '18,C481DDF1XPvAibaEXe/YoO1jzW8XOX78tWOxWXhH, '2000',1, 'Qu?ng BÏnh', 'CNCL2018.2', 'KTTT', 'CLC',13, '7480201_CLCN',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16261, '18,BE1277DCXPvAibaEXe/YoO1jzW8XOUkSz3ta6ojn, '2000',1, '?ìng Nai', 'ATTN2018', 'MMT&TT', 'KSTN',13, 'D480299',1, 'Tânh ?ìng Nai',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16262, '18,1D722AE6XPvAibaEXe/YoO1jzW8XOZWSuftxCzml, '2000',0, 'B?c Giang', 'CNCL2018.2', 'KTTT', 'CLC',13, '7480201_CLCN',1, 'Tânh ?ìng Nai',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16263, '18,D2102A56XPvAibaEXe/YoO1jzW8XOWrHnRFtast3, '2000',0, 'Gia Lai', 'TMƒêT2018', 'HTTT', 'CQUI',13, 'D52480104',1, 'Tânh Gia Lai',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16264, '18,347EACF8XPvAibaEXe/YoO1jzW8XOacR+fCIx2Ep, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'CNCL2018.2', 'KTTT', 'CLC',13, '7480201_CLCN',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16265, '18,C8D6599DXPvAibaEXe/YoO1jzW8XOQqtG4XX0UTc, '2000',0, 'L‚m ?ìng', 'TMƒêT2018', 'HTTT', 'CQUI',13, 'D52480104',1, 'X„ Ka ?Ù', t·ªânh L√¢m ƒê·ªìng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16266, '18,E0AC185DXPvAibaEXe/YoO1jzW8XOR9l4T5J3zJr, '2000',0, 'Long An', 'CTTT2018', 'HTTT', 'CTTT',13, 'D480104',1, 'Huyán Th? Th?a',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16267, '18,57F0FC3AXPvAibaEXe/YoO1jzW8XOY5MeYaB6khd, '2000',0, 'Qu?ng Nam', 'KHMT2018', 'KHMT', 'CQUI',13, 'D480101',1, 'Tânh Qu?ng Nam',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16268, '18,598FA5E5XPvAibaEXe/YoO1jzW8XOVghyTo+0S5H, '2000',1, '??k L?k', 'KHMT2018', 'KHMT', 'CQUI',13, 'D480101',1, 'Tânh ??k L?k',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16269, '18,E76BF000XPvAibaEXe/YoO1jzW8XOb9RoE8YX1cO, '2000',0, 'Th‡nh phë C?n Th?', 'PMCL2018.2', 'CNPM', 'CLC',13, 'D480103',1, 'Tânh H?u Giang',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16270, '18,10FCA2B0XPvAibaEXe/YoO1jzW8XOT5plb7+/pUh, '2000',1, 'Ph˙ YÍn', 'CTTT2018', 'HTTT', 'CTTT',13, 'D480104',1, 'Tânh Ph˙ YÍn',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16271, '18,35C342C3XPvAibaEXe/YoO1jzW8XOYbD+jw8BOuy, '2000',0, 'Qu?ng Trã', 'HTCL2018.2', 'HTTT', 'CLC',13, 'D480104',1, 'Tânh Qu?ng Trã',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16272, '18,7BF343EAXPvAibaEXe/YoO1jzW8XOVYQ1mol/4Y9, '2000',1, '?ìng Nai', 'MTCL2018.3', 'KTMT', 'CLC',13, 'D520214',1, 'Th‡nh phë BiÍn HÚa',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16273, '18,ACE8DFC3XPvAibaEXe/YoO1jzW8XOZ30+QwKL5/N, '2000',0, 'Th‡nh phë Hì ChÌ Minh', 'KTPM2018', 'CNPM', 'CQUI',13, 'D480103',1, 'Th‡nh phë Hì ChÌ Minh', TP. H·ªì Ch√≠ Minh.\r\n',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16274, '18,6DD55211XPvAibaEXe/YoO1jzW8XOe9wRsQnJsET, '2000',1, 'Gia Lai', 'CNTT2018', 'KTTT', 'CQUI',13, 'D480201',1, 'Tânh Gia Lai',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16276, '18,CB243167XPvAibaEXe/YoO1jzW8XOYb7/Gy9orcP, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'MMCL2018.2', 'MMT&TT', 'CLC',13, '7480102',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16277, '18,5E24E5D1XPvAibaEXe/YoO1jzW8XOfLH5E43OxAu, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'KHCL2018.3', 'KHMT', 'CLC',13, 'D480101',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16278, '18,E0CCA97BXPvAibaEXe/YoO1jzW8XOfOHBiE+RpNh, '1999',1, 'BÏnh Ph?õc', 'CNCL2018.2', 'KTTT', 'CLC',13, '7480201_CLCN',1, 'Thã x„ ?ìng Xo‡i',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16279, '18,BF9A1689XPvAibaEXe/YoO1jzW8XOR+6zIndiE2f, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'CNCL2018.2', 'KTTT', 'CLC',13, '7480201_CLCN',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16280, '18,A4D9AFE2XPvAibaEXe/YoO1jzW8XOVmPp6C6iTuX, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'TMƒêT2018', 'HTTT', 'CQUI',13, 'D52480104',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16281, '18,9B111089XPvAibaEXe/YoO1jzW8XOVrXwTqwTvkp, '2000',1, '??k L?k', 'HTTT2018', 'HTTT', 'CQUI',13, 'D480104',1, 'Tânh ??k L?k',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16282, '18,A3179B92XPvAibaEXe/YoO1jzW8XOeOplLqSPEtB, '1999',1, 'Qu?ng Trã', 'KHDL2018', 'KTTT', 'CQUI',13, '7480201_KHDL',1, 'Huyán H?i LÉng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16283, '18,744E6921XPvAibaEXe/YoO1jzW8XOez15jCTSYP+, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'MMCL2018.2', 'MMT&TT', 'CLC',13, '7480102',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16284, '18,935B1067XPvAibaEXe/YoO1jzW8XOZ/Y8VXJem/o, '2000',1, 'KiÍn Giang', 'KTPM2018', 'CNPM', 'CQUI',13, 'D480103',1, 'Th‡nh phë R?ch Gi·', khu ph·ªë 2 , ph∆∞·ªùng An B√¨nh ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16285, '18,70114948XPvAibaEXe/YoO1jzW8XOXmltxLd7APa, '2000',1, 'BÏnh ?ãnh', 'CNTT2018', 'KTTT', 'CQUI',13, 'D480201',1, 'Huyán Ho‡i Nh?n', Ho√†i Nh∆°n, B√¨nh ƒê·ªãnh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16286, '18,DA70984BXPvAibaEXe/YoO1jzW8XOUVTVIsU8h5w, '2000',1, 'Ti?n Giang', 'CNTT2018', 'KTTT', 'CQUI',13, 'D480201',1, 'Ph??ng 5',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16287, '18,195C0CE5XPvAibaEXe/YoO1jzW8XOfhnFQocu589, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'KTPM2018', 'CNPM', 'CQUI',13, 'D480103',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16288, '18,B91CF382XPvAibaEXe/YoO1jzW8XORDjwDJq4+Or, '2000',1, 'Qu?ng Trã', 'KHDL2018', 'KTTT', 'CQUI',13, '7480201_KHDL',1, 'Tânh Qu?ng Trã',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16290, '18,78489D08XPvAibaEXe/YoO1jzW8XOUlEKJpuUH1U, '2000',1, 'L‚m ?ìng', 'MTCL2018.3', 'KTMT', 'CLC',13, 'D520214',1, 'Tânh L‚m ?ìng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16291, '18,C7C06EBCXPvAibaEXe/YoO1jzW8XOT7Gjv8PGOXZ, '2000',1, 'TP. BuÙn Ma Thuôt', 'KHCL2018.3', 'KHMT', 'CLC',13, 'D480101',1, 'Tânh ??k L?k',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16292, '18,C04CB14BXPvAibaEXe/YoO1jzW8XOa5ZrtMmvLdn, '2000',1, 'BÏnh D??ng', 'ATTT2018', 'MMT&TT', 'CQUI',13, 'D480299',2, tï 26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16293, '18,7110A99EXPvAibaEXe/YoO1jzW8XOe0ipqQevqLd, '2000',1, 'Qu?ng Ng„i', 'KHCL2018.3', 'KHMT', 'CLC',13, 'D480101',1, 'Tânh Qu?ng Ng„i',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16294, '18,5C6E4C8AXPvAibaEXe/YoO1jzW8XOelqzCOK1CgB, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'CNTT2018', 'KTTT', 'CQUI',13, 'D480201',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16296, '18,404FE97FXPvAibaEXe/YoO1jzW8XOe6FVW6xOEOy, '2000',1, 'Nam ?ãnh', 'KHCL2018.3', 'KHMT', 'CLC',13, 'D480101',1, 'Th‡nh phë Hì ChÌ Minh', 1034 H√† Huy Gi√°p, KP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16297, '18,2540297AXPvAibaEXe/YoO1jzW8XOak7C7pk6gCq, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'MTCL2018.3', 'KTMT', 'CLC',13, 'D520214',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16298, '18,392B86A6XPvAibaEXe/YoO1jzW8XObPs9fvXagFe, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'KHCL2018.3', 'KHMT', 'CLC',13, 'D480101',1, 'Qu?n Th? ??c',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16299, '18,17D7D27EXPvAibaEXe/YoO1jzW8XOdoiInahnf5F, '2000',1, 'An Giang', 'ATCL2018.2', 'MMT&TT', 'CLC',13, 'D480299',1, 'Th‡nh phë Ch‚u ?ëc',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16300, '18,0E1B0256XPvAibaEXe/YoO1jzW8XOct73a2aJzde, '2000',1, 'Ph˙ YÍn', 'ATCL2018.2', 'MMT&TT', 'CLC',13, 'D480299',1, 'Tânh Ph˙ YÍn',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16301, '18,AA5A122DXPvAibaEXe/YoO1jzW8XOb5KhSQIosrJ, '2000',1, 'BÏnh Thu?n', 'CTTT2018', 'HTTT', 'CTTT',13, 'D480104',1, 'Qu?n BÏnh Th?nh', T·ªânh B√¨nh Thu·∫≠n',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16302, '18,5F1CED25XPvAibaEXe/YoO1jzW8XOfEsferZyiAA, '2000',1, '??k L?k', 'TMƒêT2018', 'HTTT', 'CQUI',13, 'D52480104',1, 'Tânh ??k L?k',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16303, '18,AEED8DACXPvAibaEXe/YoO1jzW8XOXCFcQKm7YL1, '2000',1, '?ìng Nai', 'KHCL2018.3', 'KHMT', 'CLC',13, 'D480101',1, 'Tânh ?ìng Nai',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16304, '18,9762B289XPvAibaEXe/YoO1jzW8XOcdp8BuemOxL, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'KTMT2018', 'KTMT', 'CQUI',13, 'D520214',1, 'X„ T‚n Hiáp',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16305, '18,BEB5F311XPvAibaEXe/YoO1jzW8XOXKSwHU6oOfS, '2000',1, 'BÏnh ?ãnh', 'HTTT2018', 'HTTT', 'CQUI',13, 'D480104',1, 'Tânh BÏnh ?ãnh', th√¥n H·ªôi L·ªôc, x√£ C√°t H∆∞ng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16306, '18,4414546DXPvAibaEXe/YoO1jzW8XOeIEnT5GiJLW, '2000',1, 'BÏnh ?ãnh', 'CNTT2018', 'KTTT', 'CQUI',13, 'D480201',1, tânh BÏnh ?ãnh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16307, '18,320E3DDFXPvAibaEXe/YoO1jzW8XOdo1aBIB56yJ, '2000',1, 'Qu?ng Ng„i', 'PMCL2018.2', 'CNPM', 'CLC',13, 'D480103',1, 'Tânh ??k L?k',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16308, '18,742FF152XPvAibaEXe/YoO1jzW8XOd44uBH7HxOV, '1999',1, 'BÏnh ?ãnh', 'KTPM2018', 'CNPM', 'CQUI',13, 'D480103',1, 'Tânh BÏnh ?ãnh', t·ªânh B√¨nh ƒê·ªãnh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16309, '18,EEE95187XPvAibaEXe/YoO1jzW8XOayPT+KObD+a, '2000',1, '??k L?k', 'PMCL2018.2', 'CNPM', 'CLC',13, 'D480103',1, 'Tânh ??k NÙng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16310, '18,BCD93458XPvAibaEXe/YoO1jzW8XOWvsAJP5FxC+, '2000',1, 'L‚m ?ìng', 'PMCL2018.2', 'CNPM', 'CLC',13, 'D480103',1, 'Tânh L‚m ?ìng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16311, '18,9BA3C4CBXPvAibaEXe/YoO1jzW8XOcpfkn4OTjo/, '2000',0, 'Thanh HÛa', 'CTTT2018', 'HTTT', 'CTTT',13, 'D480104',1, 'Tânh Thanh HÛa',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16312, '18,A19D98DCXPvAibaEXe/YoO1jzW8XOYoSuscSHHw+, '2000',1, 'BÏnh Thu?n', 'CNCL2018.2', 'KTTT', 'CLC',13, '7480201_CLCN',1, 'Ph??ng Linh ChiÉu', Qu·∫≠n Th·ªß ƒê·ª©c',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16313, '18,DE491B3AXPvAibaEXe/YoO1jzW8XOZph0Gbo3r6u, '2000',1, 'Th?a ThiÍn Hu?', 'HTCL2018.2', 'HTTT', 'CLC',13, 'D480104',1, 'Tânh Th?a ThiÍn Hu?',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16314, '18,8A2FF310XPvAibaEXe/YoO1jzW8XOVgiYKESEUI8, '2000',0, 'Th‡nh phë Hì ChÌ Minh', 'HTCL2018.2', 'HTTT', 'CLC',13, 'D480104',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16315, '18,23D8C0C7XPvAibaEXe/YoO1jzW8XOeAHXKblK941, '2000',1, 'Kh·nh HÚa', 'KHCL2018.3', 'KHMT', 'CLC',13, 'D480101',1, 'Tânh Kh·nh HÚa',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16316, '18,927AEA6BXPvAibaEXe/YoO1jzW8XOVejfedHPEPf, '2000',1, 'BÏnh Ph?õc', 'KHMT2018', 'KHMT', 'CQUI',13, 'D480101',1, 'Thã x„ ?ìng Xo‡i',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16317, '18,087F8A87XPvAibaEXe/YoO1jzW8XOVX7sIlTaVum, '2000',1, '?ìng Nai', 'CNCL2018.2', 'KTTT', 'CLC',13, '7480201_CLCN',1, 'Th‡nh phë BiÍn Ho‡',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16318, '18,4BDA1D03XPvAibaEXe/YoO1jzW8XOVikIWYeX1Yf, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'KTMT2018', 'KTMT', 'CQUI',13, 'D520214',2, 'Huyán B?n L?c', huy·ªán B·∫øn L·ª©c, t·ªânh Long An',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16319, '18,B8363763XPvAibaEXe/YoO1jzW8XOXJk1T6aoINZ, '2000',0, 'Th‡nh phë Hì ChÌ Minh', 'HTTT2018', 'HTTT', 'CQUI',13, 'D480104',1, 'Tânh Long An',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16320, '18,60921C36XPvAibaEXe/YoO1jzW8XOVTFB9N5YXZj, '2000',0, 'H‡ T?nh', 'KHTN2018', 'KHMT', 'CNTN',13, 'D480101',1, 'Tânh H‡ T?nh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16321, '18,4446295DXPvAibaEXe/YoO1jzW8XOcOzyWQiee/o, '2000',0, 'B?n Tre', 'HTTT2018', 'HTTT', 'CQUI',13, 'D480104',1, 'Tânh B?n Tre',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16322, '18,5F1F8FA7XPvAibaEXe/YoO1jzW8XOc4C6RlRDRQL, '2000',0, 'Th‡nh phë Hì ChÌ Minh', 'MMCL2018.2', 'MMT&TT', 'CLC',13, '7480102',5, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16323, '18,AD9A393EXPvAibaEXe/YoO1jzW8XObzUW+Z5rZAo, '2000',1, 'BÏnh ?ãnh', 'PMCL2018.2', 'CNPM', 'CLC',13, 'D480103',1, 'Tânh ??k NÙng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16324, '18,EE3A3287XPvAibaEXe/YoO1jzW8XOebGISIJaZoh, '2000',1, 'Qu?ng Nam', 'CNTT2018', 'KTTT', 'CQUI',13, 'D480201',1, 'Tânh Qu?ng Nam',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16326, '18,D26983D4XPvAibaEXe/YoO1jzW8XOSe/nsN3Rs8g, '2000',1, 'BÏnh ?ãnh', 'ATTT2018', 'MMT&TT', 'CQUI',13, 'D480299',1, 'Tânh BÏnh ?ãnh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16327, '18,6D7B8ACAXPvAibaEXe/YoO1jzW8XOfaMb4aS0p96, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'MMCL2018.2', 'MMT&TT', 'CLC',13, '7480102',1, 'Tânh ?ìng Nai',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16328, '18,660E5915XPvAibaEXe/YoO1jzW8XOQBbt5Sdhgrs, '2000',1, 'L‚m ?ìng', 'CNCL2018.2', 'KTTT', 'CLC',13, '7480201_CLCN',1, 'Tânh L‚m ?ìng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16330, '18,1A53A45CXPvAibaEXe/YoO1jzW8XOZahLN0koJBR, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'ATTT2018', 'MMT&TT', 'CQUI',13, 'D480299',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16331, '18,7203A7B0XPvAibaEXe/YoO1jzW8XOb5B7jkVvHIA, '2000',1, 'Lai Ch‚u', 'KHMT2018', 'KHMT', 'CQUI',13, 'D480101',2, 'Huyán Tu?n Gi·o',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
